id_tweet,lang,tweet,size,task1,task2,IDEOLOGICAL_INEQUALITY,STEREOTYPING_DOMINANCE,OBJECTIFICATION,SEXUAL_VIOLENCE,MISOtGYNY_NON_SEXUALVIOLENCE,UNKNOWN,NONE
400030,en,freedom convoy toronto waving pro life flag living wrong decade womensrights,14,YES,REPORTED,0,0,2,0,0,0,0
400031,en,need call day without women women amp allies usa nothing workno shopping nothing,22,YES,DIRECT,0,3,0,0,0,0,0
400032,en,world last day without women sleeping face,9,NO,-,0,0,0,0,0,0,1
400033,en,day without women would really economy,12,YES,DIRECT,0,2,0,0,0,0,0
400034,en,nearly students encounter sexual misconduct school massexodus,11,YES,REPORTED,0,1,1,0,0,0,0
400035,en,child abuse laws child abuse get teachers put away stop,19,NO,-,0,0,0,0,0,0,1
400036,en,israel hatred intolerance abuse disgusting,8,NO,-,0,0,0,0,0,0,1
400037,en,gynocentrism androcentrism want understand people form unearned pride people without talents partake,26,NO,-,0,0,0,0,0,0,1
400038,en,xenophobia androcentrism hegemonic masculinity toxic masculinity racism much going dude btsatthewhitehouse aapiheritagemonth stopasianhate,20,NO,-,0,0,0,0,0,0,1
400039,en,androcentrism makes men think exist,14,NO,-,0,0,0,0,0,0,1
400040,en,androgynous mind male mind mind attuned full range human experience including invisible lives women,26,NO,-,0,0,0,0,0,0,1
400041,en,swimsuit issueprovidencekaren koltranethe diamond seawildflower soulwish fulfillmentcinderellas big scoresecret girlbull heatherandrogynous mindtried include songs feel regularly included best lists,34,NO,-,0,0,0,0,0,0,1
400042,en,high voltage flashback high voltage may sonic youth released eighth studio album experimental jet set trash star album features bull heather androgynous mind sonicyouth noise indierock avantgarde recordshop flashback,35,NO,-,0,0,0,0,0,0,1
400043,en,men centuries women dumb dumb blonde jokes men superior women women never good man women good one thing insert ridiculous beauty standards women hate men men unfair men u mean,52,YES,REPORTED,0,4,3,0,0,0,0
400044,en,first scared stalking found artistic side realized sweet salty like good treat gardens good man get,49,YES,DIRECT,0,1,2,0,0,0,0
400045,en,singers plays good man bullshit got thrown melba liston lil hardin erased lot history carla bley national holiday honour,36,YES,JUDGEMENTAL,0,4,0,0,0,0,0
400046,en,show got redundant every time brought ass back,12,NO,-,0,0,0,0,0,0,1
400047,en,one janitor im touching dirty ass toilet,14,NO,-,0,0,0,0,0,0,1
400048,en,stood wack ass song years gone head send home folks skull,23,NO,-,0,0,0,0,0,0,1
400049,en,like attractive fr like sometimes feelin loudly crying face new moon face full moon face,13,NO,-,0,0,0,0,0,0,1
400050,en,thought happened long haired attractive guys mer,15,NO,-,0,0,0,0,0,0,1
400051,en,called identity politics subversive culture yes trying upend cultural norms view traditional beauty standards attempting redefine constitutes attractive displaying controversial images order virtue signal,42,YES,JUDGEMENTAL,0,1,2,0,0,0,0
400052,en,one day feel beautiful next day could punch wall,12,NO,-,0,0,0,0,0,0,1
400053,en,dance moves makes mr drew performance beautiful smiling face hearts smiling face hearts vgma,9,NO,-,0,0,0,0,0,0,1
400054,en,beautiful princess niece love much silly smart,17,NO,-,0,0,0,0,0,0,1
400055,en,says man aligns political ideology murdered tens millions people oppresses billions nice see divisive binary thinking ignorance limited one race,42,NO,-,0,0,0,0,0,0,1
400056,en,well always encouraged focus math science lead binary thinking humanities amp philosophy really show different perspectives one travel exposed different cultures forces issue nearly anything else outside,45,NO,-,0,0,0,0,0,0,1
400057,en,lol yes binary thinking way go,10,NO,-,0,0,0,0,0,0,1
400058,en,alrubaye bint moawad good luck purple heart purple heart purple heart purple heart white heart white heart motahedoon challeng,7,NO,-,0,0,0,0,0,0,1
400059,en,nice old buddy bloodthirsty old bint,12,YES,DIRECT,0,1,4,0,0,0,0
400060,en,imran khan times big hero natiom thz afridi passed baseless remarks khan sahb face evryone right express feelings,33,NO,-,0,0,0,0,0,0,1
400061,en,bitch maker mark bottle seen doctor ya,17,NO,-,0,0,0,0,0,0,1
400062,en,make el feel bad hitting bitch rollerskate deserved shit,18,YES,REPORTED,0,0,0,0,0,0,0
400063,en,hate people stare like yes bitch pregnant,12,NO,-,0,0,0,0,0,0,1
400064,en,aw man dat one good girl worth thousand bitches see long run,17,YES,DIRECT,0,0,4,0,0,0,0
400065,en,take getting bitches class,10,YES,DIRECT,0,1,4,0,0,0,0
400066,en,tankie centricide screams french person raised slavic family like frfr may posters room bitches absolutely everything like true french would ancom listen banger either katiusha amant de st jean inbetween,44,YES,REPORTED,0,2,3,0,0,0,0
400067,en,men misogynistic mom shame blame women like stfu,21,YES,REPORTED,0,3,2,0,0,0,0
400068,en,remember amber heard shows us believe women also blame women judge individuals individually,21,NO,-,0,0,0,0,0,0,1
400069,en,see women bashing agenda going women criminals liars amberheard people much psychos triangular flag triangular flag triangular flag triangular flag triangular flag wait one woman ck blame women yikes,44,YES,JUDGEMENTAL,0,3,3,0,0,0,0
400070,en,morrison know leader old school authoritarian boss teach know,26,NO,-,0,0,0,0,0,0,1
400071,en,today changed tire acrylic nails felt like boss,15,NO,-,0,0,0,0,0,0,1
400072,en,boss pls pay attention ejoo,8,NO,-,0,0,0,0,0,0,1
400073,en,local spaniards need stfu tbh yall talking shit ab ukraine yall literally bullied living shit chanel benidorm fuck,29,NO,-,0,0,0,0,0,0,1
400074,en,yes agreed went final twice finish second places thrice europa idc bullied win stuff last years add year please care,50,NO,-,0,0,0,0,0,0,1
400075,en,get hate much bullied western stans loudly crying face loudly crying face,22,NO,-,0,0,0,0,0,0,1
400076,en,call sexist believe women evolved prefer men stronger taller mature intelligent resources could wear pants relationship,36,YES,DIRECT,0,4,0,0,0,0,0
400077,en,also may make people call sexist sorry wanted see obi wan spend time young luke see bond grew years especially much anger owen leia relationship obi wan knowledge father,54,NO,-,0,0,0,0,0,0,1
400078,en,expansion lower rims need happen imo people gon na call sexist,15,YES,DIRECT,0,3,3,0,0,0,0
400079,en,lmao people call sexist,8,NO,-,0,0,0,0,0,0,1
400080,en,yet direct correlation women revolution declining ratings feel free call sexist cancel proof facts facts,26,YES,DIRECT,0,2,0,0,0,0,0
400081,en,something deep inside finds difficult watch women boxing know call sexist mysoginist whatever like find uncomfortable watch,35,YES,DIRECT,0,3,0,0,0,0,0
400082,en,example north dakota wyoming states lowest homicide rates page bright red almost though red state make homicide rate higher matter course,47,NO,-,0,0,0,0,0,0,1
400083,en,canon mrs atlus told,11,NO,-,0,0,0,0,0,0,1
400084,en,gently nudges canon bed binghe friends,12,NO,-,0,0,0,0,0,0,1
400085,en,david brockie canadian intellect worth listening oderus immortality stolen impaled sword pretty gwar mythos grounds canonization hail saint oderus,38,NO,-,0,0,0,0,0,0,1
400086,en,canonization looooooong term word even though kind work reference long form art world terms short term zoom ask whether talking artists yrs obv answer make canon,52,NO,-,0,0,0,0,0,0,1
400087,en,blessed devasahayam first india canonized saint sacred combat column,21,NO,-,0,0,0,0,0,0,1
400088,en,big cloth allows air body,10,NO,-,0,0,0,0,0,0,1
400089,en,yes cloth bound book grimm fairy tales given father,15,NO,-,0,0,0,0,0,0,1
400090,en,god good name metal gets dyed instead idk huge piece cloth,21,NO,-,0,0,0,0,0,0,1
400091,en,america allows anybody vote remember includes crazy nazi america rand paul mitch mcconnell million population cheat americans everyday life cock block bills would make america better work together,46,NO,-,0,0,0,0,0,0,1
400092,en,takes issue top gun woman amp enjoying sex young amp hot fighter pilot author possess imagination fucking tom cruise pre xenu would overall good charlie like degrees cock block charlie,52,YES,REPORTED,0,3,2,0,0,0,0
400093,en,want mega max super cock block super bomb plays,14,YES,DIRECT,0,1,1,0,0,0,0
400094,en,genuinely believe incels look negatively upon women sleep around heard phrase cock carousel,22,YES,DIRECT,0,0,3,0,0,0,0
400095,en,fine going ride cock carousel barren dip friend zone ready settle still position cool wine aunt future,42,YES,DIRECT,0,2,2,0,0,0,0
400096,en,loses stable relationship guy whose taking care go back cock carousel protection jealousy causing child loss father dramatically increase chances complete winning,52,YES,DIRECT,0,4,4,0,0,0,0
400097,en,fuck slowly stroke cock tease first,12,YES,DIRECT,0,0,1,0,0,0,0
400098,en,oh vince would leave us july damn cock tease bettercallsaul,16,YES,JUDGEMENTAL,0,0,1,0,0,0,0
400099,en,okay legit point adding uroktor zamites jagras mhrise arent gon na add agnaktor zamtrios great jagras fucking cock tease actually disappointing wasted opportunity even baby tetsucabra big tetsucabra,44,NO,-,0,0,0,0,0,0,1
400100,en,years shared album iphone pay larger icloud plan share photos scarlett family easy comment react photos like social media platforms,43,NO,-,0,0,0,0,0,0,1
400101,en,ncpr strong record exposing lies great moment lauren rosenthal recorded stefanik series turned blatant lies sort coverage seems stefanik talk see video,49,NO,-,0,0,0,0,0,0,1
400102,en,ok either high drunk crazy initial comment specifically said assault style weapons get help dude need,23,NO,-,0,0,0,0,0,0,1
400103,en,winning coalition includepmc black church goers uncoopted working class etc amp work consciousness raisingthere much workw moderate pmc bougie chanceof winningi think realistic assessment,41,NO,-,0,0,0,0,0,0,1
400104,en,museum show unapologetically devoted consciousness raising raised fist great review radical landscapes exhibition laura cumming observer radicallandscapes tate tateliverpool,27,NO,-,0,0,0,0,0,0,1
400105,en,latest academic article critical education irish repeal movement highlight importance consciousness raising education blocked paywall dm links give away repealed,35,NO,-,0,0,0,0,0,0,1
400106,en,go cook husband shut everyone makes mistakes quickly people forget day fantastic ucl run assisted havertz ucl final showered praises,40,YES,JUDGEMENTAL,0,4,1,0,0,0,0
400107,en,nah start asking going give grand kids say shit like keep watching cartoons never learn cook husband,35,YES,REPORTED,0,5,2,0,0,0,0
400108,en,saddest part tweet matt gaetz thinks women educated guess education learning cook husband much education republicans,33,YES,JUDGEMENTAL,0,3,2,0,0,0,0
400109,en,reason says mindless really anyone basic thinking skills see illogical fucking stupid deserve serious response,34,NO,-,0,0,0,0,0,0,1
400110,en,deserve access putrid penis ever chastiy beta betamale malechastity,15,NO,-,0,0,0,0,0,0,1
400111,en,skittles flavor people deserve know,12,NO,-,0,0,0,0,0,0,1
400112,en,difference feminism never heard,11,YES,JUDGEMENTAL,0,0,0,0,0,0,0
400113,en,ended choosing difference feminism task weird first task find feminists relating certain topic nd task create campaign based chosen type feminism including slogan pressure group event,54,NO,-,0,0,0,0,0,0,1
400114,en,people confusing two actually sets us back eg protection women tradwifeism terfism difference feminism etc built apparent love female aesthetic useless actially harmful defeating implementation,39,YES,JUDGEMENTAL,0,2,1,0,0,0,0
400115,en,discrimination happens times going somebody saying particular word said ruqaiijah yearby legal expert racial health disparities saint louis university power able put people less equitable situation,45,NO,-,0,0,0,0,0,0,1
400116,en,employers responsibility provide safe work environment employees allowed set reasonable standards said workplace many workplaces including mine already required vaccines prior requirement covid vaccines discrimination,45,NO,-,0,0,0,0,0,0,1
400117,en,told little caste based discrimination exists nepal started documenting twitter news reports caste based discrimination castesystem castebaseddiscrimination casteism dalit,34,NO,-,0,0,0,0,0,0,1
400118,en,dumb blonde stereotype ended legally blonde idk tell,13,YES,JUDGEMENTAL,0,4,0,0,0,0,0
400119,en,trying fit dumb blonde stereotype thank,10,YES,REPORTED,0,5,0,0,0,0,0
400120,en,fine fine keiji fine friendly policeman dumb blonde okay delulu,17,NO,-,0,0,0,0,0,0,1
400121,en,best foot stutter rb league gets skinny linebackers get embarrassed dude huge part browns offense,31,NO,-,0,0,0,0,0,0,1
400122,en,get embarrassed abject failure country wear insecurities sleeve really pathetic,29,NO,-,0,0,0,0,0,0,1
400123,en,matt would pick every popular meme song especially cpr make brother embarrassed thought anyone else wols would participate karaoke sooooo cute,34,NO,-,0,0,0,0,0,0,1
400124,en,right snaps wonderful empowered woman,9,NO,-,0,0,0,0,0,0,1
400125,en,leni strong empowered woman proud stand,13,NO,-,0,0,0,0,0,0,1
400126,en,didntmean hes whore hes empowered woman whatever wants body im sorry,23,YES,DIRECT,0,3,3,0,0,0,0
400127,en,mean witcher netflix ass sjw oe whatever witcher books already anti war pro choice women empowerment etc arc yennefer boring shit nilfgardian armour looks like scrotum,41,NO,-,0,0,0,0,0,0,1
400128,en,everyone replies missing point individual empowerment much compared collective liberation liberated choices women make loaded yet,34,YES,JUDGEMENTAL,0,1,0,0,0,0,0
400129,en,years widely held belief customer empowerment counterintuitive businesses many companies felt giving people information choices would confuse negatively impact sales,34,NO,-,0,0,0,0,0,0,1
400130,en,true ergo studying gcses interdisciplinary ib amp levels together interesting sounds like epistemology module philosophy level critical thinking module school might offer outside level timetable block,49,NO,-,0,0,0,0,0,0,1
400131,en,dont find contradiction rand camu consider camu philosophy metaphysics morals ayn rand epistemology aesthetics,24,NO,-,0,0,0,0,0,0,1
400132,en,fantastic talk dr christopher bennett morning evolution revenge large numbers covid epistemology,18,NO,-,0,0,0,0,0,0,1
400133,en,u getting offended cuz raised ideas equality man women islam equality justice justice put avery one place man protect provide women raise kids,48,YES,DIRECT,0,3,3,0,0,0,0
400134,en,connect respect aims help parents foster values gender equality families cultivate moral character based equality genders vision make society free gbv gender based discrimination roots,45,NO,-,0,0,0,0,0,0,1
400135,en,define community amp uniting think deeply permissionless open vs curated communities onboarding avoid ranking create equality whomever giving using amp receiving present listen cocreate reward praise see people,46,NO,-,0,0,0,0,0,0,1
400136,en,rough analogy following home chris rufo crt bullying antiamerican race essentialism normal history education slavery segregation npt insist crt normal history education rufo grt crt amp mr sterns npt,49,NO,-,0,0,0,0,0,0,1
400137,en,race essentialism underpinned historical occurrences way meaningfully understand history absent understanding racial essentialism,22,NO,-,0,0,0,0,0,0,1
400138,en,adverse pregnancy outcomes biological essentialism versus embodied biology authors reply lancet,15,NO,-,0,0,0,0,0,0,1
400139,en,join us tomorrow pm office banter ok session come along informative session everyday sexism impacts people learn campaign,33,YES,REPORTED,0,1,1,0,0,0,0
400140,en,seriously edward disappointed telling women never men smile work based assumption decorative look pretty suffer everyday sexism silencing experience dismissing impact shameful,48,YES,REPORTED,0,5,3,0,0,0,0
400141,en,book review sexism dictates lives women jiyoung made realize potentially ruin us sometimes even without us noticing late writes keyur basnet kimjiyoungborn sexualassault,38,YES,REPORTED,0,1,1,0,0,0,0
400142,en,exoticization national penury something transformed pastime altogether different land snake charmers gibberish,26,NO,-,0,0,0,0,0,0,1
400143,en,pushkin deeply imperial figure used cultural appropriation exoticization narratives slavic world read russian world support long term invasion poland sole mention kharkiv condescending comparison university kursk pub,44,NO,-,0,0,0,0,0,0,1
400144,en,yellow fever compliment type phenomenon spanning decades contributed exoticization objectification fetishization dehumanization aapi community especially asian women,37,YES,REPORTED,0,1,5,0,0,0,0
400145,en,remember trend well fat free might sugar per serving fat free,20,NO,-,0,0,0,0,0,0,1
400146,en,hard af female well god sake fuvkin age point one wants fuck fat ass please one hugs jacob,39,YES,REPORTED,0,0,3,0,0,0,0
400147,en,weight loss teas melt fat weightloss eatthis,8,NO,-,0,0,0,0,0,0,1
400148,en,year old female killed brooklyn home boyfriend custody,9,YES,REPORTED,0,0,0,0,0,0,0
400149,en,sparkles nominated vote female hiphop category link bio congrats doap artists nominated heart ribbon vote link,38,NO,-,0,0,0,0,0,0,1
400150,en,gestures reduce fail eliminate male physical advantages provide fairness female category designed exclude male advantage even testosterone totally suppressed male advantage remains,34,YES,JUDGEMENTAL,0,2,1,0,0,0,0
400151,en,face vomiting face vomiting face vomiting face vomiting face vomiting nauseated face nauseated face nauseated face nauseated face nauseated face point disgusting step fordward steps back face vomiting face vomiting face vomiting face vomiting face vomiting nauseated face nauseated face nauseated face nauseated face feminazi,14,YES,DIRECT,0,1,1,0,0,0,0
400152,en,feminazi know screws hammers tools shut fuck hate lady fucking much,25,YES,DIRECT,0,3,0,0,0,0,0
400153,en,maybe counter tweet feminazi barnet table tweet without limited seats,17,NO,-,0,0,0,0,0,0,1
400154,en,feminine mystique cost lot men lot money history quite commodity thumbs,21,NO,-,0,0,0,0,0,0,1
400155,en,thoroughly secular world one identity received self constructed default narcissistic empty self fruitlessly attempts construct self ex nihilo rather receive beyond angela franks,39,NO,-,0,0,0,0,0,0,1
400156,en,definitely main thread anything movie takes place year feminine mystique published think unreasonable reading contextually,29,NO,-,0,0,0,0,0,0,1
400157,en,swerf acronym standing sex worker exclusionary radical feminist label woman supports mainstream feminism opposes sex work believing ultimately oppressive,29,YES,REPORTED,0,2,3,0,0,0,0
400158,en,sure feminism really call seneca women nothing seneca nation,25,NO,-,0,0,0,0,0,0,1
400159,en,expect gentleman jack incisive critique white feminism great kinda triggering watch,27,YES,JUDGEMENTAL,0,1,1,0,0,0,0
400160,en,never claimed one whatever hellscape definition man haters insisting feminism ramblings vocal minorityi support evidence shows reality back heard reality fault amberheardlsaliar,41,YES,DIRECT,0,0,0,0,0,0,0
400161,en,really understand except feminism dumb,13,YES,DIRECT,0,0,0,0,0,0,0
400162,en,modern feminism lame ironically sexist empowering woe men mean tearing men mean masculinizing women either women feminine powerful,29,YES,DIRECT,0,2,0,0,0,0,0
400163,en,bc lot misogynistic mmm openly feminists guess,15,YES,DIRECT,0,1,1,0,0,0,0
400164,en,third wave feminists greenies try tell women baby bad thing women still find meaningful experience mum hard sometimes worth,33,YES,DIRECT,0,2,0,0,0,0,0
400165,en,im sorry standwithamber male simp need validation feministsfemale manipulated need validation feministsif use emotional narratives logic cause never take seriously,43,YES,JUDGEMENTAL,0,1,0,0,0,0,0
400166,en,fond feminization character either mean masculine toxic way gorgeous dream pregnant popular fiction lactating lingerie also popular see submissive,52,YES,JUDGEMENTAL,0,3,3,0,0,0,0
400167,en,someone explain females superior forced feminization humiliation,18,YES,REPORTED,0,2,1,0,0,0,0
400168,en,debating feminization clip series new sissies help learn feminize thinking face,20,YES,JUDGEMENTAL,0,2,1,0,0,0,0
400169,en,looking girl spoke day concert ateezinamsterdam wearing black bucket hat talked basically talked concert football match went go watch maybe help,46,NO,-,0,0,0,0,0,0,1
400170,en,three girl going murder girl magpie voices told,18,YES,DIRECT,0,0,0,0,0,0,0
400171,en,foreigner waiting girl like lyrics via die top ist die top juli mit impressionen foreigner waiting girl like lyrics uhr top der jahre,37,NO,-,0,0,0,0,0,0,1
400172,en,even ways woman prevent pregnancy honestly okay woman get responsibility decision made time okay man,49,YES,JUDGEMENTAL,0,2,0,0,0,0,0
400173,en,amazing gop trying take away ability dispose bundle cells unplanned result traumatic experience dangerous woman carry soon cells actual child gun rights important child life,53,NO,-,0,0,0,0,0,0,1
400174,en,impossible man become woman woman become man reason irresponsible downright wrong actually evil teach children cosmetic changes appearance change biological sex,47,YES,DIRECT,0,1,0,0,0,0,0
400175,en,gaga decided sing versions free woman setlist chromatica ball,20,NO,-,0,0,0,0,0,0,1
400176,en,reminder child free woman without workaholic career climber compensate capitalist media suggests neither motherhood employment status define worth,32,NO,-,0,0,0,0,0,0,1
400177,en,completed last final officially free woman lets gooooo,12,NO,-,0,0,0,0,0,0,1
400178,en,st day pool beautiful sunday ny bad dared go due frigid water temp lasted min figured proved point grinning squinting face,36,NO,-,0,0,0,0,0,0,1
400179,en,like outfit except dress frigid bitch try look constipated new,27,YES,REPORTED,0,1,5,0,0,0,0
400180,en,pleading face sparkling heart though angst comes goes lonely xie lian always break frigid heart,19,NO,-,0,0,0,0,0,0,1
400181,en,fuck cunt tried vote multiple times,12,YES,DIRECT,0,1,1,0,0,0,0
400182,en,u got ta say shit like fuck cunt dumb remember anything name stupid slut,23,YES,DIRECT,0,0,3,0,0,0,0
400183,en,mmm fuck cunt hungry dick shame lie want wanting body never says ear starts kissing neck making sure leave plenty love marks pale skin,54,YES,DIRECT,0,0,2,0,0,0,0
400184,en,suika gets gangbanged death,6,YES,REPORTED,0,1,1,0,0,0,0
400185,en,mean fun get gangbanged together,14,NO,-,0,0,0,0,0,0,1
400186,en,maybe something involving getting gangbanged,7,YES,DIRECT,0,1,2,0,0,0,0
400187,en,sex gender harassment inferring,12,NO,-,0,0,0,0,0,0,1
400188,en,kabul islamic emirate afghanistan announced end co education country citing gender harassment female students attend universities monday wednesday saturday tuesday thursday sunday fixed males,36,YES,REPORTED,0,4,1,0,0,0,0
400189,en,appreciate included along uvalde gunman history cyber gender harassment regrettably unshocking,19,NO,-,0,0,0,0,0,0,1
400190,en,please ones talking st nd graders gender identity,14,NO,-,0,0,0,0,0,0,1
400191,en,took case vickyhernandez today government committed honor sentencing guarantees rights gender identity honduras,35,NO,-,0,0,0,0,0,0,1
400192,en,gender gender identity amp sexual orientation parents place great deal trust public school system care education children trust betrayed shameful deceitful way wednesdaythought,38,NO,-,0,0,0,0,0,0,1
400193,en,idea jamaicans exempted gender roles cook clean dumb cooking gender role life skill,26,NO,-,0,0,0,0,0,0,1
400194,en,violent antifeminism far right movement sees female sign principally vessels breeding new white generation expresses fixation return traditional gender roles worth every minute read take min sun backhand index pointing,43,YES,REPORTED,0,2,1,0,0,0,0
400195,en,ah look gender roles back believe lies,15,YES,DIRECT,0,3,0,0,0,0,0
400196,en,yes hayley hafu representation give japanese hispanic girl flowers,11,NO,-,0,0,0,0,0,0,1
400197,en,isa hot girl summer pop yall shit,9,NO,-,0,0,0,0,0,0,1
400198,en,baby called mommy sha first time today twice understand hype made baby girl autism getting talk without prompted challenge come far two hearts two hearts two hearts two hearts party popper party popper party popper party popper,41,NO,-,0,0,0,0,0,0,1
400199,en,reach point blonks audacity talk yoongis rap see stan ok girls write deliver come close bts lyricism tf getting brave fashion deals,51,NO,-,0,0,0,0,0,0,1
400200,en,absolutely brilliant wkend july girls wait,13,NO,-,0,0,0,0,0,0,1
400201,en,hot girls get nowhere without gps,8,YES,DIRECT,0,6,4,0,0,0,0
400202,en,gold digger nice picture set elite pinwork like revealing mona lisa always work art,32,YES,DIRECT,0,2,2,0,0,0,0
400203,en,tries expose gold digger backfires day fianc b via,18,NO,-,0,0,0,0,0,0,1
400204,en,enough made fact unabashed gold digger man shrugging light skin tone,15,YES,JUDGEMENTAL,0,3,1,0,0,0,0
400205,en,well let ask guys ever grab testicles,18,NO,-,0,0,0,0,0,0,1
400206,en,imagine possible beef would realize two live close enough families could grab dinner together,31,NO,-,0,0,0,0,0,0,1
400207,en,still time grab originalart print mothersday use code check one time use,24,NO,-,0,0,0,0,0,0,1
400208,en,tried censor threaten harass ultimately murdered yeshua saying allowed say online called children devil synagogue satan sheep,34,NO,-,0,0,0,0,0,0,1
400209,en,u allowing terrorists harass countrymen,11,NO,-,0,0,0,0,0,0,1
400210,en,dear fans harass talented actors color stop racist douche nozzles nice things moses badass inquisitor handle badassary,36,YES,JUDGEMENTAL,0,2,0,0,0,0,0
400211,en,cosmic hegemony taking job find superweapons late review darn difficult beautifully themed solo game pulp invasion games scifi retro avstudiogames,39,NO,-,0,0,0,0,0,0,1
400212,en,key view prof mearsheimer view agree china would like hegemony asia pacific china working hard displace usa asia pacific,38,NO,-,0,0,0,0,0,0,1
400213,en,yes operate covertly fascists silence opposition engage psychological warfare broaden hegemony without openly,24,NO,-,0,0,0,0,0,0,1
400214,en,deep painfully deep history herstory slave trade colonialism neo colonialism,15,NO,-,0,0,0,0,0,0,1
400215,en,met talented cre tivecon la today shown disciple grit get glad heard story today herstory cre tiveconla creatives networking,33,NO,-,0,0,0,0,0,0,1
400216,en,stop saying said cus short hair gayest looks came blonde ponytail era know ur herstory,25,YES,REPORTED,0,1,5,0,0,0,0
400217,en,haha tiny man unusually wide hips mom jeans woman shrugging,16,NO,-,0,0,0,0,0,0,1
400218,en,best way behind hands hips,16,YES,DIRECT,0,0,4,0,0,0,0
400219,en,one get white boy hips moving man bounce loudly crying face loudly crying face loudly crying face loudly crying face,12,NO,-,0,0,0,0,0,0,1
400220,en,energy kiryu smash hit women noncanon crossover gives fuck,23,YES,JUDGEMENTAL,0,0,2,0,0,0,0
400221,en,exactly drilled men hit women drilled women hit men many times nights witnessed women hitting punching scratching men standing taking know damned react,52,YES,REPORTED,0,1,0,0,0,0,0
400222,en,would woman accuse someone hitting lies dont hit women never accused even ex never said nasty divorce,32,YES,REPORTED,0,2,1,0,0,0,0
400223,en,deal husband take test one bought website,26,NO,-,0,0,0,0,0,0,1
400224,en,husband wife best friends guys much fun awesome keep laughing smiling face tears joy,24,NO,-,0,0,0,0,0,0,1
400225,en,wait till ur husband messes gon na love scouser death threats face tears joy face tears joy,15,YES,DIRECT,0,2,0,0,0,0,0
400226,en,aughhh still got exam tomorrow hate women,10,YES,DIRECT,0,2,0,0,0,0,0
400227,en,like queers hate women misogynist proud,13,YES,DIRECT,0,1,0,0,0,0,0
400228,en,share stuff archive anti fujo comment threads ok make mlm yes long sex misogyny lie hate women ruin everything trans man amp cant believe used think dirty gross fujo face vomiting,52,YES,DIRECT,0,3,2,0,0,0,0
400229,en,want give delicious black kiss ass looks rich would like fuck cum inside smiling face heart eyes smiling face heart eyes smiling face heart eyes,26,YES,DIRECT,0,1,1,0,0,0,0
400230,en,old receipt printer thing idea use would like fuck like,28,NO,-,0,0,0,0,0,0,1
400231,en,mr balls would like fuck,8,NO,-,0,0,0,0,0,0,1
400232,en,word ideology enough know repel,17,NO,-,0,0,0,0,0,0,1
400233,en,far right outlets might work normalize fascism nationalism nazism main stream media western countries portray nazism unwanted ideology rightfully,32,NO,-,0,0,0,0,0,0,1
400234,en,cognicism meta ideologyit advocates tools gradually integrate many ideologies time predictive reflection generative modelingit process disparate ideologies integrated,30,NO,-,0,0,0,0,0,0,1
400235,en,pretty sure exist nick serial killers men soley kill women,17,YES,REPORTED,0,3,0,0,0,0,0
400236,en,much harm kill women children long shot pun intended,18,YES,DIRECT,0,2,1,0,0,0,0
400237,en,yup hate men rape kill women,13,NO,-,0,0,0,0,0,0,1
400238,en,calls clean parliament laddish culture mp porn shame via,14,YES,REPORTED,0,0,0,0,0,0,0
400239,en,booed huddersfield coach going past us example wild laddish banter print home reds getting,26,NO,-,0,0,0,0,0,0,1
400240,en,theresa may still pm would partying throughout covid lockdowns think know answer johnson presided amp encouraged lax laddish culture drinking amp rule breaking,42,NO,-,0,0,0,0,0,0,1
400241,en,ladies let anyone body shame way fat beautiful dear confident peace,20,NO,-,0,0,0,0,0,0,1
400242,en,stop raised hand medium dark skin tone lie people ladies let man trick greatest organs life face rolling eyes cause,26,NO,-,0,0,0,0,0,0,1
400243,en,ladies miscarriage louisiana addition probably friends family sued opportunistic yokel charged murder,30,NO,-,0,0,0,0,0,0,1
400244,en,like woman acting like lady thank,12,NO,-,0,0,0,0,0,0,1
400245,en,hard woman must think like man act like lady look like young girl work like horse,27,YES,REPORTED,0,4,1,0,0,0,0
400246,en,dude looks like lady dizzy musical notes aerosmith musical notes guitar high voltage dizzy,6,YES,DIRECT,0,2,2,0,0,0,0
400247,en,idk wtf looking face tears joy one looks cgi looks like woman painted green,18,NO,-,0,0,0,0,0,0,1
400248,en,real woman pissed man dick dressing like woman beating sports lol truly living fucked time men literally dress like woman take away women accomplishments,50,YES,DIRECT,0,1,2,0,0,0,0
400249,en,kuda dangerous sure darling ccc like woman one ane guhwa,27,YES,DIRECT,0,4,1,0,0,0,0
400250,en,tell us brood mares amp must die cell clumps live carry rapist babies amp want us protest civilly yes mansplaining protest nicely moving toward enslavement polite little ladies,41,YES,REPORTED,0,2,3,0,0,0,0
400251,en,wrong guys mansplaining bullying gaslighting change mind nice try though,20,NO,-,0,0,0,0,0,0,1
400252,en,mansplaining concept pee drawer partner want,13,YES,DIRECT,0,2,1,0,0,0,0
400253,en,game play home try find courtside spectator manspreading wider shoulders,19,NO,-,0,0,0,0,0,0,1
400254,en,wonwoo cross legs amp jun manspreading butterfly butterfly butterfly butterfly,9,YES,REPORTED,0,1,1,0,0,0,0
400255,en,going weak rn playing guitar manspreading knees,13,YES,DIRECT,0,1,2,0,0,0,0
400256,en,homeless valid identification like id birth certificate literally exist continues marginalize people keep cycle poverty years tried share hosting duty john loves,50,NO,-,0,0,0,0,0,0,1
400257,en,bullys plain simple understand want understand want think solution actually fix issue deflect lie actually taking action finding person group marginalize,43,NO,-,0,0,0,0,0,0,1
